COUNTRY_NAME_EN,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,INDICATOR_LABEL_EN
Canada,200101,CAN,1970,21181.539,,,Total population (thousands)
Canada,200101,CAN,1971,21687.615,,,Total population (thousands)
Canada,200101,CAN,1972,22089.743,,,Total population (thousands)
Canada,200101,CAN,1973,22354.699,,,Total population (thousands)
Canada,200101,CAN,1974,22649.359,,,Total population (thousands)
Canada,200101,CAN,1975,22975.505,,,Total population (thousands)
Canada,200101,CAN,1976,23296.999,,,Total population (thousands)
Canada,200101,CAN,1977,23587.23,,,Total population (thousands)
Canada,200101,CAN,1978,23843.387,,,Total population (thousands)
Canada,200101,CAN,1979,24081.992,,,Total population (thousands)
Canada,200101,CAN,1980,24356.256,,,Total population (thousands)
Canada,200101,CAN,1981,24666.763,,,Total population (thousands)
Canada,200101,CAN,1982,24964.81,,,Total population (thousands)
Canada,200101,CAN,1983,25238.225,,,Total population (thousands)
Canada,200101,CAN,1984,25483.227,,,Total population (thousands)
Canada,200101,CAN,1985,25720.924,,,Total population (thousands)
Canada,200101,CAN,1986,25966.919,,,Total population (thousands)
Canada,200101,CAN,1987,26265.223,,,Total population (thousands)
Canada,200101,CAN,1988,26608.554,,,Total population (thousands)
Canada,200101,CAN,1989,27021.574,,,Total population (thousands)
Canada,200101,CAN,1990,27467.238,,,Total population (thousands)
Canada,200101,CAN,1991,27847.171,,,Total population (thousands)
Canada,200101,CAN,1992,28184.35,,,Total population (thousands)
Canada,200101,CAN,1993,28510.931,,,Total population (thousands)
Canada,200101,CAN,1994,28825.402,,,Total population (thousands)
Canada,200101,CAN,1995,29136.975,,,Total population (thousands)
Canada,200101,CAN,1996,29441.87,,,Total population (thousands)
Canada,200101,CAN,1997,29745.828,,,Total population (thousands)
Canada,200101,CAN,1998,30019.676,,,Total population (thousands)
Canada,200101,CAN,1999,30269.948,,,Total population (thousands)
Canada,200101,CAN,2000,30529.607,,,Total population (thousands)
Canada,200101,CAN,2001,30837.018,,,Total population (thousands)
Canada,200101,CAN,2002,31168.507,,,Total population (thousands)
Canada,200101,CAN,2003,31476.289,,,Total population (thousands)
Canada,200101,CAN,2004,31762.611,,,Total population (thousands)
Canada,200101,CAN,2005,32060.726,,,Total population (thousands)
Canada,200101,CAN,2006,32371.106,,,Total population (thousands)
Canada,200101,CAN,2007,32692.628,,,Total population (thousands)
Canada,200101,CAN,2008,33032.289,,,Total population (thousands)
Canada,200101,CAN,2009,33404.792,,,Total population (thousands)
Canada,200101,CAN,2010,33783.042,,,Total population (thousands)
Canada,200101,CAN,2011,34143.783,,,Total population (thousands)
Canada,200101,CAN,2012,34503.279,,,Total population (thousands)
Canada,200101,CAN,2013,34880.478,,,Total population (thousands)
Canada,200101,CAN,2014,35246.904,,,Total population (thousands)
Canada,200101,CAN,2015,35562.312,,,Total population (thousands)
Canada,200101,CAN,2016,35901.94,,,Total population (thousands)
Canada,200101,CAN,2017,36325.124,,,Total population (thousands)
Canada,200101,CAN,2018,36783.571,,,Total population (thousands)
Canada,200101,CAN,2019,37286.937,,,Total population (thousands)
Canada,200101,CAN,2020,37758.232,,,Total population (thousands)
Canada,200101,CAN,2021,38019.178,,,Total population (thousands)
Canada,200101,CAN,2022,38290.846,,,Total population (thousands)
Canada,200101,CAN,2023,38617.808,,,Total population (thousands)
Finland,200101,FIN,1970,4614.529,,,Total population (thousands)
Finland,200101,FIN,1971,4598.713,,,Total population (thousands)
Finland,200101,FIN,1972,4626.135,,,Total population (thousands)
Finland,200101,FIN,1973,4653.527,,,Total population (thousands)
Finland,200101,FIN,1974,4678.804,,,Total population (thousands)
Finland,200101,FIN,1975,4702.348,,,Total population (thousands)
Finland,200101,FIN,1976,4720.388,,,Total population (thousands)
Finland,200101,FIN,1977,4730.648,,,Total population (thousands)
Finland,200101,FIN,1978,4746.829,,,Total population (thousands)
Finland,200101,FIN,1979,4757.971,,,Total population (thousands)
Finland,200101,FIN,1980,4771.164,,,Total population (thousands)
Finland,200101,FIN,1981,4787.672,,,Total population (thousands)
Finland,200101,FIN,1982,4812.059,,,Total population (thousands)
Finland,200101,FIN,1983,4841.663,,,Total population (thousands)
Finland,200101,FIN,1984,4869.803,,,Total population (thousands)
Finland,200101,FIN,1985,4893.692,,,Total population (thousands)
Finland,200101,FIN,1986,4910.658,,,Total population (thousands)
Finland,200101,FIN,1987,4925.687,,,Total population (thousands)
Finland,200101,FIN,1988,4938.666,,,Total population (thousands)
Finland,200101,FIN,1989,4954.457,,,Total population (thousands)
Finland,200101,FIN,1990,4974.492,,,Total population (thousands)
Finland,200101,FIN,1991,4998.598,,,Total population (thousands)
Finland,200101,FIN,1992,5029.11,,,Total population (thousands)
Finland,200101,FIN,1993,5055.132,,,Total population (thousands)
Finland,200101,FIN,1994,5078.078,,,Total population (thousands)
Finland,200101,FIN,1995,5098.902,,,Total population (thousands)
Finland,200101,FIN,1996,5116.984,,,Total population (thousands)
Finland,200101,FIN,1997,5132.453,,,Total population (thousands)
Finland,200101,FIN,1998,5147.432,,,Total population (thousands)
Finland,200101,FIN,1999,5159.657,,,Total population (thousands)
Finland,200101,FIN,2000,5171.325,,,Total population (thousands)
Finland,200101,FIN,2001,5181.093,,,Total population (thousands)
Finland,200101,FIN,2002,5194.912,,,Total population (thousands)
Finland,200101,FIN,2003,5206.279,,,Total population (thousands)
Finland,200101,FIN,2004,5219.699,,,Total population (thousands)
Finland,200101,FIN,2005,5236.583,,,Total population (thousands)
Finland,200101,FIN,2006,5255.559,,,Total population (thousands)
Finland,200101,FIN,2007,5276.942,,,Total population (thousands)
Finland,200101,FIN,2008,5300.436,,,Total population (thousands)
Finland,200101,FIN,2009,5326.265,,,Total population (thousands)
Finland,200101,FIN,2010,5351.365,,,Total population (thousands)
Finland,200101,FIN,2011,5375.178,,,Total population (thousands)
Finland,200101,FIN,2012,5401.154,,,Total population (thousands)
Finland,200101,FIN,2013,5426.563,,,Total population (thousands)
Finland,200101,FIN,2014,5451.18,,,Total population (thousands)
Finland,200101,FIN,2015,5471.699,,,Total population (thousands)
Finland,200101,FIN,2016,5487.223,,,Total population (thousands)
Finland,200101,FIN,2017,5503.215,,,Total population (thousands)
Finland,200101,FIN,2018,5513.064,,,Total population (thousands)
Finland,200101,FIN,2019,5517.858,,,Total population (thousands)
Finland,200101,FIN,2020,5525.215,,,Total population (thousands)
Finland,200101,FIN,2021,5533.721,,,Total population (thousands)
Finland,200101,FIN,2022,5538.263,,,Total population (thousands)
Finland,200101,FIN,2023,5543.228,,,Total population (thousands)
Iceland,200101,ISL,1970,204.012,,,Total population (thousands)
Iceland,200101,ISL,1971,204.924,,,Total population (thousands)
Iceland,200101,ISL,1972,207.418,,,Total population (thousands)
Iceland,200101,ISL,1973,210.964,,,Total population (thousands)
Iceland,200101,ISL,1974,213.784,,,Total population (thousands)
Iceland,200101,ISL,1975,216.778,,,Total population (thousands)
Iceland,200101,ISL,1976,219.361,,,Total population (thousands)
Iceland,200101,ISL,1977,221.128,,,Total population (thousands)
Iceland,200101,ISL,1978,222.645,,,Total population (thousands)
Iceland,200101,ISL,1979,224.637,,,Total population (thousands)
Iceland,200101,ISL,1980,227.069,,,Total population (thousands)
Iceland,200101,ISL,1981,229.457,,,Total population (thousands)
Iceland,200101,ISL,1982,232.307,,,Total population (thousands)
Iceland,200101,ISL,1983,235.684,,,Total population (thousands)
Iceland,200101,ISL,1984,238.579,,,Total population (thousands)
Iceland,200101,ISL,1985,240.774,,,Total population (thousands)
Iceland,200101,ISL,1986,242.381,,,Total population (thousands)
Iceland,200101,ISL,1987,244.333,,,Total population (thousands)
Iceland,200101,ISL,1988,247.732,,,Total population (thousands)
Iceland,200101,ISL,1989,252.101,,,Total population (thousands)
Iceland,200101,ISL,1990,253.982,,,Total population (thousands)
Iceland,200101,ISL,1991,256.057,,,Total population (thousands)
Iceland,200101,ISL,1992,259.925,,,Total population (thousands)
Iceland,200101,ISL,1993,262.6,,,Total population (thousands)
Iceland,200101,ISL,1994,265.263,,,Total population (thousands)
Iceland,200101,ISL,1995,267.186,,,Total population (thousands)
Iceland,200101,ISL,1996,268.176,,,Total population (thousands)
Iceland,200101,ISL,1997,270.097,,,Total population (thousands)
Iceland,200101,ISL,1998,272.614,,,Total population (thousands)
Iceland,200101,ISL,1999,275.956,,,Total population (thousands)
Iceland,200101,ISL,2000,279.296,,,Total population (thousands)
Iceland,200101,ISL,2001,283.628,,,Total population (thousands)
Iceland,200101,ISL,2002,286.848,,,Total population (thousands)
Iceland,200101,ISL,2003,288.748,,,Total population (thousands)
Iceland,200101,ISL,2004,290.854,,,Total population (thousands)
Iceland,200101,ISL,2005,293.867,,,Total population (thousands)
Iceland,200101,ISL,2006,300.19,,,Total population (thousands)
Iceland,200101,ISL,2007,307.951,,,Total population (thousands)
Iceland,200101,ISL,2008,315.755,,,Total population (thousands)
Iceland,200101,ISL,2009,319.675,,,Total population (thousands)
Iceland,200101,ISL,2010,317.926,,,Total population (thousands)
Iceland,200101,ISL,2011,318.74,,,Total population (thousands)
Iceland,200101,ISL,2012,319.846,,,Total population (thousands)
Iceland,200101,ISL,2013,322.113,,,Total population (thousands)
Iceland,200101,ISL,2014,325.936,,,Total population (thousands)
Iceland,200101,ISL,2015,329.351,,,Total population (thousands)
Iceland,200101,ISL,2016,332.768,,,Total population (thousands)
Iceland,200101,ISL,2017,338.581,,,Total population (thousands)
Iceland,200101,ISL,2018,348.683,,,Total population (thousands)
Iceland,200101,ISL,2019,357.209,,,Total population (thousands)
Iceland,200101,ISL,2020,364.34,,,Total population (thousands)
Iceland,200101,ISL,2021,368.998,,,Total population (thousands)
Iceland,200101,ISL,2022,371.672,,,Total population (thousands)
Iceland,200101,ISL,2023,374.125,,,Total population (thousands)
Norway,200101,NOR,1970,3863.04,,,Total population (thousands)
Norway,200101,NOR,1971,3888.053,,,Total population (thousands)
Norway,200101,NOR,1972,3917.768,,,Total population (thousands)
Norway,200101,NOR,1973,3948.326,,,Total population (thousands)
Norway,200101,NOR,1974,3973.093,,,Total population (thousands)
Norway,200101,NOR,1975,3997.667,,,Total population (thousands)
Norway,200101,NOR,1976,4017.266,,,Total population (thousands)
Norway,200101,NOR,1977,4035.361,,,Total population (thousands)
Norway,200101,NOR,1978,4051.361,,,Total population (thousands)
Norway,200101,NOR,1979,4066.252,,,Total population (thousands)
Norway,200101,NOR,1980,4079.053,,,Total population (thousands)
Norway,200101,NOR,1981,4092.499,,,Total population (thousands)
Norway,200101,NOR,1982,4107.21,,,Total population (thousands)
Norway,200101,NOR,1983,4122.652,,,Total population (thousands)
Norway,200101,NOR,1984,4134.491,,,Total population (thousands)
Norway,200101,NOR,1985,4145.98,,,Total population (thousands)
Norway,200101,NOR,1986,4159.295,,,Total population (thousands)
Norway,200101,NOR,1987,4175.624,,,Total population (thousands)
Norway,200101,NOR,1988,4198.448,,,Total population (thousands)
Norway,200101,NOR,1989,4220.858,,,Total population (thousands)
Norway,200101,NOR,1990,4233.29,,,Total population (thousands)
Norway,200101,NOR,1991,4249.981,,,Total population (thousands)
Norway,200101,NOR,1992,4273.792,,,Total population (thousands)
Norway,200101,NOR,1993,4299.322,,,Total population (thousands)
Norway,200101,NOR,1994,4324.95,,,Total population (thousands)
Norway,200101,NOR,1995,4348.529,,,Total population (thousands)
Norway,200101,NOR,1996,4370.136,,,Total population (thousands)
Norway,200101,NOR,1997,4392.884,,,Total population (thousands)
Norway,200101,NOR,1998,4417.783,,,Total population (thousands)
Norway,200101,NOR,1999,4445.568,,,Total population (thousands)
Norway,200101,NOR,2000,4478.717,,,Total population (thousands)
Norway,200101,NOR,2001,4503.686,,,Total population (thousands)
Norway,200101,NOR,2002,4524.348,,,Total population (thousands)
Norway,200101,NOR,2003,4552.527,,,Total population (thousands)
Norway,200101,NOR,2004,4577.808,,,Total population (thousands)
Norway,200101,NOR,2005,4606.746,,,Total population (thousands)
Norway,200101,NOR,2006,4640.632,,,Total population (thousands)
Norway,200101,NOR,2007,4681.543,,,Total population (thousands)
Norway,200101,NOR,2008,4737.61,,,Total population (thousands)
Norway,200101,NOR,2009,4799.698,,,Total population (thousands)
Norway,200101,NOR,2010,4858.701,,,Total population (thousands)
Norway,200101,NOR,2011,4920.781,,,Total population (thousands)
Norway,200101,NOR,2012,4986.341,,,Total population (thousands)
Norway,200101,NOR,2013,5051.771,,,Total population (thousands)
Norway,200101,NOR,2014,5109.566,,,Total population (thousands)
Norway,200101,NOR,2015,5166.281,,,Total population (thousands)
Norway,200101,NOR,2016,5214.432,,,Total population (thousands)
Norway,200101,NOR,2017,5258.747,,,Total population (thousands)
Norway,200101,NOR,2018,5296.038,,,Total population (thousands)
Norway,200101,NOR,2019,5328.602,,,Total population (thousands)
Norway,200101,NOR,2020,5367.955,,,Total population (thousands)
Norway,200101,NOR,2021,5391.723,,,Total population (thousands)
Norway,200101,NOR,2022,5414.319,,,Total population (thousands)
Norway,200101,NOR,2023,5454.319,,,Total population (thousands)
Sweden,200101,SWE,1970,8004.576,,,Total population (thousands)
Sweden,200101,SWE,1971,8050.827,,,Total population (thousands)
Sweden,200101,SWE,1972,8096.812,,,Total population (thousands)
Sweden,200101,SWE,1973,8138.619,,,Total population (thousands)
Sweden,200101,SWE,1974,8175.258,,,Total population (thousands)
Sweden,200101,SWE,1975,8211.049,,,Total population (thousands)
Sweden,200101,SWE,1976,8237.768,,,Total population (thousands)
Sweden,200101,SWE,1977,8256.222,,,Total population (thousands)
Sweden,200101,SWE,1978,8274.261,,,Total population (thousands)
Sweden,200101,SWE,1979,8288.336,,,Total population (thousands)
Sweden,200101,SWE,1980,8303.731,,,Total population (thousands)
Sweden,200101,SWE,1981,8319.794,,,Total population (thousands)
Sweden,200101,SWE,1982,8333.58,,,Total population (thousands)
Sweden,200101,SWE,1983,8347.866,,,Total population (thousands)
Sweden,200101,SWE,1984,8362.348,,,Total population (thousands)
Sweden,200101,SWE,1985,8380.231,,,Total population (thousands)
Sweden,200101,SWE,1986,8399.595,,,Total population (thousands)
Sweden,200101,SWE,1987,8423.987,,,Total population (thousands)
Sweden,200101,SWE,1988,8452.001,,,Total population (thousands)
Sweden,200101,SWE,1989,8484.273,,,Total population (thousands)
Sweden,200101,SWE,1990,8525.691,,,Total population (thousands)
Sweden,200101,SWE,1991,8571.12,,,Total population (thousands)
Sweden,200101,SWE,1992,8617.221,,,Total population (thousands)
Sweden,200101,SWE,1993,8663.323,,,Total population (thousands)
Sweden,200101,SWE,1994,8703.486,,,Total population (thousands)
Sweden,200101,SWE,1995,8743.435,,,Total population (thousands)
Sweden,200101,SWE,1996,8773.556,,,Total population (thousands)
Sweden,200101,SWE,1997,8797.431,,,Total population (thousands)
Sweden,200101,SWE,1998,8818.307,,,Total population (thousands)
Sweden,200101,SWE,1999,8838.959,,,Total population (thousands)
Sweden,200101,SWE,2000,8858.793,,,Total population (thousands)
Sweden,200101,SWE,2001,8883.294,,,Total population (thousands)
Sweden,200101,SWE,2002,8910.203,,,Total population (thousands)
Sweden,200101,SWE,2003,8941.821,,,Total population (thousands)
Sweden,200101,SWE,2004,8981.192,,,Total population (thousands)
Sweden,200101,SWE,2005,9027.333,,,Total population (thousands)
Sweden,200101,SWE,2006,9076.143,,,Total population (thousands)
Sweden,200101,SWE,2007,9133.296,,,Total population (thousands)
Sweden,200101,SWE,2008,9195.249,,,Total population (thousands)
Sweden,200101,SWE,2009,9263.292,,,Total population (thousands)
Sweden,200101,SWE,2010,9339.534,,,Total population (thousands)
Sweden,200101,SWE,2011,9423.925,,,Total population (thousands)
Sweden,200101,SWE,2012,9510.85,,,Total population (thousands)
Sweden,200101,SWE,2013,9601.123,,,Total population (thousands)
Sweden,200101,SWE,2014,9696.741,,,Total population (thousands)
Sweden,200101,SWE,2015,9798.276,,,Total population (thousands)
Sweden,200101,SWE,2016,9900.421,,,Total population (thousands)
Sweden,200101,SWE,2017,10006.213,,,Total population (thousands)
Sweden,200101,SWE,2018,10110.167,,,Total population (thousands)
Sweden,200101,SWE,2019,10214.429,,,Total population (thousands)
Sweden,200101,SWE,2020,10321.414,,,Total population (thousands)
Sweden,200101,SWE,2021,10416.525,,,Total population (thousands)
Sweden,200101,SWE,2022,10517.669,,,Total population (thousands)
Sweden,200101,SWE,2023,10581.025,,,Total population (thousands)
Canada,200144,CAN,1970,3832.296,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1971,4035.259,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1972,4176.126,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1973,4258.009,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1974,4362.55,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1975,4478.968,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1976,4589.605,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1977,4674.363,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1978,4734.849,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1979,4783.498,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1980,4824.542,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1981,4845.353,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1982,4816.586,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1983,4742.589,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1984,4652.451,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1985,4561.746,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1986,4474.533,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1987,4376.336,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1988,4260.599,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1989,4161.966,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1990,4091.028,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1991,4036.205,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1992,4004.106,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1993,3986.251,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1994,3979.465,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1995,3985.535,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1996,4000.565,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1997,4023.529,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1998,4051.041,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,1999,4090.419,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2000,4140.151,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2001,4195.436,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2002,4247.953,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2003,4289.448,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2004,4331.724,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2005,4382.972,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2006,4437.007,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2007,4478.422,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2008,4504.534,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2009,4528.678,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2010,4556.284,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2011,4579.676,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2012,4588.015,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2013,4579.321,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2014,4556.457,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2015,4515.072,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2016,4479.695,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2017,4481.489,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2018,4515.241,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2019,4562.09,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2020,4582.464,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2021,4522.636,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2022,4475.642,,,Population aged 15-24 years (thousands)
Canada,200144,CAN,2023,4459.97,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1970,880.327,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1971,866.274,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1972,863.871,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1973,854.642,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1974,839.619,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1975,825.863,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1976,812.696,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1977,800.78,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1978,788.188,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1979,779.73,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1980,770.199,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1981,761.451,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1982,754.726,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1983,750.487,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1984,747.247,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1985,735.805,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1986,722.602,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1987,706.746,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1988,688.755,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1989,667.919,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1990,654.67,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1991,647.0,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1992,642.529,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1993,636.558,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1994,632.031,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1995,631.113,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1996,632.196,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1997,636.002,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1998,644.83,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,1999,656.348,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2000,660.3,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2001,659.028,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2002,654.832,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2003,650.394,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2004,650.621,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2005,651.461,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2006,654.865,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2007,657.337,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2008,659.162,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2009,658.585,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2010,659.071,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2011,659.82,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2012,660.612,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2013,660.439,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2014,654.386,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2015,648.644,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2016,640.363,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2017,633.682,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2018,623.793,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2019,616.533,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2020,610.603,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2021,606.625,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2022,608.136,,,Population aged 15-24 years (thousands)
Finland,200144,FIN,2023,610.719,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1970,36.992,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1971,37.583,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1972,38.76,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1973,39.951,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1974,40.716,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1975,41.703,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1976,42.528,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1977,42.851,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1978,43.244,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1979,43.642,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1980,43.993,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1981,44.099,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1982,44.34,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1983,44.38,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1984,44.139,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1985,43.593,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1986,42.792,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1987,42.497,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1988,42.827,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1989,43.255,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1990,42.459,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1991,41.95,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1992,42.0,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1993,41.547,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1994,41.505,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1995,41.715,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1996,42.136,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1997,42.453,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1998,42.513,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,1999,42.536,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2000,42.835,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2001,42.929,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2002,42.761,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2003,42.767,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2004,43.065,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2005,43.066,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2006,43.903,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2007,44.664,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2008,46.298,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2009,47.225,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2010,46.799,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2011,46.835,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2012,47.196,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2013,47.173,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2014,47.197,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2015,47.145,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2016,47.001,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2017,47.119,,,Population aged 15-24 years (thousands)
Iceland,200144,ISL,2018,47.636,,,Population aged 15-24 years (thousands)
